event_id,latitude,longitude,acq_date,acq_time_utc,satellite,instrument,confidence,daynight,brightness,bright_t31_k,frp_mw,scan,track,version
FIRMS_001239,29.35825,76.95921,23-08-2026,20:53,N21,VIIRS,n,N,307.37,290.96,1.47,0.48,0.4,2.0NRT
FIRMS_001240,29.12311,75.77846,23-08-2026,20:53,N21,VIIRS,n,N,310.56,291.34,2.22,0.43,0.38,2.0NRT
FIRMS_001241,24.81994,73.09312,23-08-2026,20:53,N21,VIIRS,n,N,315.29,294.73,1.72,0.39,0.36,2.0NRT
FIRMS_001242,24.65842,73.87619,23-08-2026,20:53,N21,VIIRS,n,N,309.35,294.33,1.25,0.41,0.37,2.0NRT
FIRMS_001243,24.69098,73.00512,23-08-2026,20:53,N21,VIIRS,n,N,304.11,293.03,0.98,0.39,0.36,2.0NRT
FIRMS_001244,24.68829,73.00064,23-08-2026,20:53,N21,VIIRS,n,N,305.3,292.89,0.98,0.39,0.36,2.0NRT
FIRMS_001245,23.3138,70.48741,23-08-2026,20:53,N21,VIIRS,n,N,307.62,294.43,1.24,0.39,0.36,2.0NRT
FIRMS_001246,22.57408,70.22664,23-08-2026,20:53,N21,VIIRS,n,N,303.8,292.27,1.72,0.39,0.36,2.0NRT
FIRMS_001247,23.7934,86.34972,23-08-2026,20:55,N21,VIIRS,n,N,300.21,269.16,1.44,0.73,0.76,2.0NRT
FIRMS_001248,23.76575,86.40074,23-08-2026,20:55,N21,VIIRS,n,N,300.08,268.31,2.42,0.74,0.76,2.0NRT
FIRMS_001249,23.75898,86.39871,23-08-2026,20:55,N21,VIIRS,n,N,299.33,268.99,2.42,0.74,0.76,2.0NRT
FIRMS_001250,23.67958,86.39573,23-08-2026,20:55,N21,VIIRS,n,N,302.14,272.16,4.46,0.74,0.76,2.0NRT
FIRMS_001251,26.25788,74.09489,23-08-2026,20:55,N21,VIIRS,n,N,310.07,292.99,1.23,0.41,0.37,2.0NRT
FIRMS_001252,25.94286,72.19045,23-08-2026,20:55,N21,VIIRS,n,N,307.37,294.51,0.97,0.38,0.36,2.0NRT
FIRMS_001253,24.93355,74.63254,23-08-2026,20:55,N21,VIIRS,n,N,311.44,291.35,1.37,0.43,0.38,2.0NRT
FIRMS_001254,19.93539,73.71249,23-08-2026,20:55,N21,VIIRS,n,N,301.45,290.77,0.55,0.45,0.39,2.0NRT
FIRMS_001255,19.04779,73.11804,23-08-2026,20:55,N21,VIIRS,n,N,307.42,292.09,1.71,0.44,0.38,2.0NRT
FIRMS_001256,19.04974,73.11978,23-08-2026,20:55,N21,VIIRS,n,N,305.42,292.19,1.5,0.44,0.38,2.0NRT
FIRMS_001257,23.76476,86.40518,23-08-2026,20:55,N21,VIIRS,n,N,301.18,267.33,2.22,0.74,0.76,2.0NRT
FIRMS_001258,23.80548,86.33092,23-08-2026,20:55,N21,VIIRS,n,N,299.17,268.63,1.82,0.73,0.76,2.0NRT
FIRMS_001259,23.77993,86.34556,23-08-2026,20:55,N21,VIIRS,n,N,297.78,268.37,1.34,0.73,0.76,2.0NRT
FIRMS_001260,21.10867,72.64659,23-08-2026,20:55,N21,VIIRS,n,N,303.22,290.55,2.23,0.4,0.37,2.0NRT
FIRMS_001261,21.10531,72.64595,23-08-2026,20:55,N21,VIIRS,n,N,338.88,293.86,3.85,0.4,0.37,2.0NRT
FIRMS_001262,21.1066,72.63825,23-08-2026,20:55,N21,VIIRS,n,N,305.43,292.27,1.31,0.4,0.37,2.0NRT
FIRMS_001263,21.10596,72.6421,23-08-2026,20:55,N21,VIIRS,n,N,309.75,292.21,3.85,0.4,0.37,2.0NRT
FIRMS_001264,21.10467,72.6498,23-08-2026,20:55,N21,VIIRS,n,N,306.47,291.48,3.09,0.4,0.37,2.0NRT
FIRMS_001265,21.10388,72.63377,23-08-2026,20:55,N21,VIIRS,n,N,303.36,290.85,1.31,0.4,0.37,2.0NRT
FIRMS_001266,21.10324,72.63761,23-08-2026,20:55,N21,VIIRS,n,N,310.96,291.45,1.31,0.4,0.37,2.0NRT
FIRMS_001267,21.10195,72.64531,23-08-2026,20:55,N21,VIIRS,n,N,303.51,289.49,3.85,0.4,0.37,2.0NRT
FIRMS_001268,27.28774,73.83964,23-08-2026,20:55,N21,VIIRS,n,N,308.69,293.64,1.09,0.4,0.37,2.0NRT
FIRMS_001269,26.87672,73.51546,23-08-2026,20:55,N21,VIIRS,n,N,306.5,293.53,1.63,0.39,0.36,2.0NRT
FIRMS_001270,23.8,86.32664,23-08-2026,20:55,N21,VIIRS,n,N,300.61,268.36,3.28,0.73,0.76,2.0NRT
FIRMS_001271,11.13734,77.35052,23-08-2026,20:57,N21,VIIRS,n,N,308.69,287.11,1.5,0.34,0.56,2.0NRT
FIRMS_001272,10.07067,77.25338,23-08-2026,20:57,N21,VIIRS,n,N,296.24,284.9,1.7,0.35,0.57,2.0NRT
FIRMS_001273,10.06989,77.25764,23-08-2026,20:57,N21,VIIRS,n,N,295.88,283.55,1.09,0.35,0.57,2.0NRT
FIRMS_001274,9.13882,78.25266,24-08-2026,08:03,N21,VIIRS,l,D,338.62,298.43,6.03,0.39,0.36,2.0NRT
FIRMS_001275,10.44382,79.63159,24-08-2026,08:03,N21,VIIRS,n,D,332.01,288.22,3.01,0.39,0.36,2.0NRT
FIRMS_001276,9.04358,78.21024,24-08-2026,08:03,N21,VIIRS,l,D,332.46,295.91,3.33,0.39,0.36,2.0NRT
FIRMS_001277,10.44329,79.62807,24-08-2026,08:03,N21,VIIRS,n,D,335.68,288.58,3.01,0.39,0.36,2.0NRT
FIRMS_001278,10.44661,79.62756,24-08-2026,08:03,N21,VIIRS,n,D,332.75,289.12,3.01,0.39,0.36,2.0NRT
FIRMS_001279,15.17561,76.65761,24-08-2026,08:05,N21,VIIRS,n,D,342.81,296.54,8.73,0.39,0.36,2.0NRT
FIRMS_001280,15.18392,76.6673,24-08-2026,08:05,N21,VIIRS,l,D,336.44,295.62,5.39,0.39,0.36,2.0NRT
FIRMS_001281,31.30223,75.0976,24-08-2026,08:09,N21,VIIRS,n,D,331.03,300.39,2.69,0.4,0.37,2.0NRT
FIRMS_001282,31.99993,78.53543,24-08-2026,08:09,N21,VIIRS,n,D,342.79,306.47,20.93,0.54,0.42,2.0NRT
FIRMS_001283,22.37808,87.27341,24-08-2026,18:53,N21,VIIRS,n,N,305.13,284.62,3.57,0.71,0.75,2.0NRT
FIRMS_001284,22.37762,87.28032,24-08-2026,18:53,N21,VIIRS,n,N,313.01,284.39,3.57,0.71,0.75,2.0NRT
FIRMS_001285,22.36239,87.29989,24-08-2026,18:53,N21,VIIRS,n,N,303.55,284.66,2.58,0.71,0.75,2.0NRT
FIRMS_001286,22.36675,87.01879,24-08-2026,18:53,N21,VIIRS,n,N,301.37,284.57,1.66,0.74,0.76,2.0NRT
FIRMS_001287,22.37821,87.27383,24-08-2026,18:53,N21,VIIRS,n,N,305.16,284.54,4.15,0.71,0.75,2.0NRT
FIRMS_001288,22.37771,87.28072,24-08-2026,18:53,N21,VIIRS,n,N,313.4,284.51,4.8,0.71,0.75,2.0NRT
FIRMS_001289,22.36235,87.30032,24-08-2026,18:53,N21,VIIRS,n,N,303.61,284.88,2.75,0.71,0.75,2.0NRT
FIRMS_001290,23.5561,87.23985,24-08-2026,20:34,N21,VIIRS,n,N,302.88,277.95,1,0.43,0.62,2.0NRT
FIRMS_001291,31.32664,76.89409,24-08-2026,20:34,N21,VIIRS,n,N,303.53,291.91,0.76,0.4,0.37,2.0NRT
FIRMS_001292,31.25072,76.92702,24-08-2026,20:34,N21,VIIRS,n,N,304.62,291.29,0.46,0.4,0.37,2.0NRT
FIRMS_001293,29.12299,75.77946,24-08-2026,20:34,N21,VIIRS,n,N,309.56,295.69,0.55,0.41,0.37,2.0NRT
FIRMS_001294,26.25869,74.09478,24-08-2026,20:34,N21,VIIRS,n,N,306.44,293.61,1.29,0.44,0.38,2.0NRT
FIRMS_001295,23.66204,87.15504,24-08-2026,20:34,N21,VIIRS,n,N,306.74,277.33,2.54,0.42,0.61,2.0NRT
FIRMS_001296,23.69767,85.35781,24-08-2026,20:34,N21,VIIRS,n,N,302.44,286.23,1.08,0.32,0.55,2.0NRT
FIRMS_001297,25.94196,72.19294,24-08-2026,20:34,N21,VIIRS,n,N,305.95,294.78,1.97,0.53,0.42,2.0NRT
FIRMS_001298,23.6974,85.3561,24-08-2026,20:34,N21,VIIRS,n,N,298.78,286.16,0.9,0.32,0.55,2.0NRT
FIRMS_001299,22.37958,87.27782,24-08-2026,20:34,N21,VIIRS,n,N,319.11,288.07,3.83,0.45,0.63,2.0NRT
FIRMS_001300,22.37859,87.28209,24-08-2026,20:34,N21,VIIRS,n,N,315.76,288.26,3.83,0.45,0.63,2.0NRT
FIRMS_001301,22.36792,87.30201,24-08-2026,20:34,N21,VIIRS,n,N,304.48,287.91,1.87,0.46,0.63,2.0NRT
FIRMS_001302,22.37782,87.28007,24-08-2026,20:34,N21,VIIRS,n,N,329.41,288.78,6.44,0.45,0.63,2.0NRT
FIRMS_001303,22.37879,87.27578,24-08-2026,20:34,N21,VIIRS,n,N,304.5,288,3.39,0.45,0.63,2.0NRT
FIRMS_001304,22.3673,87.3,24-08-2026,20:34,N21,VIIRS,n,N,308.18,288.31,2.55,0.46,0.63,2.0NRT
FIRMS_001305,22.36633,87.30431,24-08-2026,20:34,N21,VIIRS,n,N,305.57,287.65,1.78,0.46,0.63,2.0NRT
FIRMS_001306,22.36615,87.01677,24-08-2026,20:34,N21,VIIRS,n,N,304.84,285.86,2.41,0.44,0.62,2.0NRT
FIRMS_001307,21.10295,72.64854,24-08-2026,20:36,N21,VIIRS,n,N,306.06,287.19,5.21,0.45,0.39,2.0NRT
FIRMS_001308,21.1012,72.63512,24-08-2026,20:36,N21,VIIRS,n,N,343.9,286.91,6.84,0.45,0.39,2.0NRT
FIRMS_001309,21.1006,72.63942,24-08-2026,20:36,N21,VIIRS,n,N,303.78,284.69,6.84,0.45,0.39,2.0NRT
FIRMS_001310,20.91008,71.45858,24-08-2026,20:36,N21,VIIRS,n,N,304.73,291.81,1.97,0.51,0.41,2.0NRT
FIRMS_001311,19.93503,73.71155,24-08-2026,20:36,N21,VIIRS,n,N,317.95,290.33,2.2,0.4,0.37,2.0NRT
FIRMS_001312,22.93522,69.69798,24-08-2026,20:36,N21,VIIRS,n,N,309.2,293.68,1.47,0.45,0.47,2.0NRT
FIRMS_001313,22.93092,69.6974,24-08-2026,20:36,N21,VIIRS,n,N,305.22,293.62,1.29,0.45,0.47,2.0NRT
FIRMS_001314,23.31523,70.48663,24-08-2026,20:36,N21,VIIRS,n,N,306.28,294.42,1.6,0.41,0.45,2.0NRT
FIRMS_001315,22.34392,69.86665,24-08-2026,20:36,N21,VIIRS,n,N,339.9,293.84,7.01,0.43,0.46,2.0NRT
FIRMS_001316,22.3444,69.86245,24-08-2026,20:36,N21,VIIRS,n,N,308.11,293.06,2.37,0.44,0.46,2.0NRT
FIRMS_001317,22.34343,69.87085,24-08-2026,20:36,N21,VIIRS,n,N,313.73,293.41,7.01,0.43,0.46,2.0NRT
FIRMS_001318,22.34017,69.86192,24-08-2026,20:36,N21,VIIRS,n,N,307.83,293.93,3.82,0.44,0.46,2.0NRT
FIRMS_001319,22.33969,69.86611,24-08-2026,20:36,N21,VIIRS,n,N,315.85,294.07,2.69,0.43,0.46,2.0NRT
FIRMS_001320,22.33921,69.8703,24-08-2026,20:36,N21,VIIRS,n,N,309.15,293.54,2.69,0.43,0.46,2.0NRT
FIRMS_001321,21.11155,72.63502,24-08-2026,20:36,N21,VIIRS,n,N,306.84,285.95,2.62,0.45,0.39,2.0NRT
FIRMS_001322,21.11185,72.63676,24-08-2026,20:36,N21,VIIRS,n,N,305.79,286.44,2.38,0.45,0.39,2.0NRT
FIRMS_001323,21.1071,72.6448,24-08-2026,20:36,N21,VIIRS,n,N,333.63,286.64,5.21,0.45,0.39,2.0NRT
FIRMS_001324,21.1083,72.63621,24-08-2026,20:36,N21,VIIRS,n,N,314.67,287.72,1.32,0.45,0.39,2.0NRT
FIRMS_001325,21.1077,72.6405,24-08-2026,20:36,N21,VIIRS,n,N,305.03,286.38,1.32,0.45,0.39,2.0NRT
FIRMS_001326,21.10649,72.64909,24-08-2026,20:36,N21,VIIRS,n,N,309.21,287.92,5.21,0.45,0.39,2.0NRT
FIRMS_001327,21.10355,72.64426,24-08-2026,20:36,N21,VIIRS,n,N,333.39,286.73,5.21,0.45,0.39,2.0NRT
FIRMS_001328,21.10475,72.63566,24-08-2026,20:36,N21,VIIRS,n,N,311.84,286.77,1.32,0.45,0.39,2.0NRT
FIRMS_001329,21.10415,72.63996,24-08-2026,20:36,N21,VIIRS,n,N,305.3,285.08,1.32,0.45,0.39,2.0NRT
FIRMS_001330,15.14153,76.96049,25-08-2026,07:46,N21,VIIRS,n,D,331.71,289.56,1.82,0.41,0.45,2.0NRT
FIRMS_001331,28.70671,76.85614,25-08-2026,20:14,N21,VIIRS,n,N,306.17,283.28,1.35,0.39,0.44,2.0NRT
FIRMS_001332,18.69251,73.03823,25-08-2026,20:17,N21,VIIRS,n,N,306.34,291.2,3.2,0.49,0.49,2.0NRT
FIRMS_001333,18.69194,73.04287,25-08-2026,20:17,N21,VIIRS,n,N,307.97,291.16,2.48,0.49,0.49,2.0NRT
FIRMS_001334,18.67913,73.0365,25-08-2026,20:17,N21,VIIRS,n,N,304.98,290.52,4,0.49,0.49,2.0NRT
FIRMS_001335,17.46485,80.65231,25-08-2026,20:17,N21,VIIRS,n,N,308.11,286.21,1.05,0.39,0.36,2.0NRT
FIRMS_001336,15.68491,78.45717,25-08-2026,20:17,N21,VIIRS,n,N,305.93,291.89,2.33,0.39,0.36,2.0NRT
FIRMS_001337,15.65657,73.98945,25-08-2026,20:17,N21,VIIRS,n,N,298.34,286.54,1.7,0.39,0.44,2.0NRT
FIRMS_001338,15.17786,77.10236,25-08-2026,20:17,N21,VIIRS,n,N,309.04,292.29,1.05,0.41,0.37,2.0NRT
FIRMS_001339,15.22395,76.76291,25-08-2026,20:17,N21,VIIRS,n,N,305.15,292.43,1.23,0.42,0.38,2.0NRT
FIRMS_001340,15.17445,77.10182,25-08-2026,20:17,N21,VIIRS,n,N,308.87,292.14,1.05,0.41,0.37,2.0NRT
FIRMS_001341,15.02173,78.0117,25-08-2026,20:17,N21,VIIRS,n,N,302.82,285.54,0.71,0.39,0.36,2.0NRT
FIRMS_001342,15.02118,78.01533,25-08-2026,20:17,N21,VIIRS,n,N,305.27,286.28,0.71,0.39,0.36,2.0NRT
FIRMS_001343,15.18715,76.6579,25-08-2026,20:17,N21,VIIRS,n,N,302.1,288.92,2.19,0.43,0.38,2.0NRT
FIRMS_001344,15.18253,76.66524,25-08-2026,20:17,N21,VIIRS,n,N,319.43,286.59,2.35,0.43,0.38,2.0NRT
FIRMS_001345,15.18196,76.66917,25-08-2026,20:17,N21,VIIRS,n,N,306.06,287.83,2.35,0.43,0.38,2.0NRT
FIRMS_001346,15.17503,76.69223,25-08-2026,20:17,N21,VIIRS,n,N,311.77,290.27,2.07,0.42,0.38,2.0NRT
FIRMS_001347,15.17676,76.65635,25-08-2026,20:17,N21,VIIRS,n,N,320.65,291.17,2.56,0.43,0.38,2.0NRT
FIRMS_001348,15.17734,76.65241,25-08-2026,20:17,N21,VIIRS,n,N,311.91,290.79,3.24,0.43,0.38,2.0NRT
FIRMS_001349,15.17156,76.69174,25-08-2026,20:17,N21,VIIRS,n,N,316.27,291.73,2.76,0.42,0.38,2.0NRT
FIRMS_001350,15.1733,76.65583,25-08-2026,20:17,N21,VIIRS,n,N,308.24,290.83,2.56,0.43,0.38,2.0NRT
FIRMS_001351,21.31093,81.59187,25-08-2026,20:17,N21,VIIRS,n,N,307.1,290.05,1.29,0.39,0.36,2.0NRT
FIRMS_001352,18.80414,74.25832,25-08-2026,20:17,N21,VIIRS,n,N,314.73,290.13,1.88,0.41,0.45,2.0NRT
FIRMS_001353,21.19608,81.41749,25-08-2026,20:17,N21,VIIRS,n,N,317.2,289.77,1.76,0.39,0.36,2.0NRT
FIRMS_001354,21.19365,81.39023,25-08-2026,20:17,N21,VIIRS,n,N,312.39,290.55,1.27,0.39,0.36,2.0NRT
FIRMS_001355,21.19034,81.38962,25-08-2026,20:17,N21,VIIRS,n,N,306.42,289.59,1.27,0.39,0.36,2.0NRT
FIRMS_001356,21.18644,81.39273,25-08-2026,20:17,N21,VIIRS,n,N,307.39,290.17,2.81,0.39,0.36,2.0NRT
FIRMS_001357,21.18432,81.38468,25-08-2026,20:17,N21,VIIRS,n,N,308.6,290.35,1.61,0.39,0.36,2.0NRT
FIRMS_001358,21.18102,81.38407,25-08-2026,20:17,N21,VIIRS,n,N,309.56,290.28,2.19,0.39,0.36,2.0NRT
FIRMS_001359,21.19039,81.19882,25-08-2026,20:17,N21,VIIRS,n,N,308.46,290.78,1.32,0.39,0.36,2.0NRT
FIRMS_001360,26.75887,83.20107,25-08-2026,20:17,N21,VIIRS,n,N,310.96,289.53,1.19,0.4,0.37,2.0NRT
FIRMS_001361,25.94452,72.18851,25-08-2026,20:17,N21,VIIRS,n,N,300.18,277.97,0.85,0.34,0.56,2.0NRT
FIRMS_001362,23.55735,87.24048,25-08-2026,20:17,N21,VIIRS,n,N,308.03,279.43,1.85,0.43,0.46,2.0NRT
FIRMS_001363,22.37963,87.27699,25-08-2026,20:17,N21,VIIRS,n,N,300.96,278.05,1.96,0.46,0.47,2.0NRT
FIRMS_001364,22.37453,87.28033,25-08-2026,20:17,N21,VIIRS,n,N,298.06,274.56,1.31,0.46,0.47,2.0NRT
FIRMS_001365,23.16651,82.34164,25-08-2026,20:17,N21,VIIRS,n,N,303.04,266.14,0.75,0.4,0.37,2.0NRT
FIRMS_001366,23.16381,82.33716,25-08-2026,20:17,N21,VIIRS,n,N,304.82,266.63,1.46,0.4,0.37,2.0NRT
FIRMS_001367,23.16317,82.34101,25-08-2026,20:17,N21,VIIRS,n,N,299.79,265.73,0.75,0.4,0.37,2.0NRT
FIRMS_001368,22.35787,82.30326,25-08-2026,20:17,N21,VIIRS,n,N,311.19,264.88,1.31,0.4,0.37,2.0NRT
FIRMS_001369,21.74682,83.84542,25-08-2026,20:17,N21,VIIRS,n,N,303.7,279.88,2.91,0.46,0.39,2.0NRT
FIRMS_001370,21.73116,82.21548,25-08-2026,20:17,N21,VIIRS,n,N,306.81,287.73,1.19,0.4,0.37,2.0NRT
FIRMS_001371,21.37509,81.68103,25-08-2026,20:17,N21,VIIRS,n,N,314.57,290.19,3.85,0.39,0.36,2.0NRT
FIRMS_001372,21.37116,81.68417,25-08-2026,20:17,N21,VIIRS,n,N,308.19,289.83,2.32,0.39,0.36,2.0NRT
FIRMS_001373,21.37453,81.64227,25-08-2026,20:17,N21,VIIRS,n,N,309,289.59,2.78,0.39,0.36,2.0NRT
FIRMS_001374,21.36512,81.67917,25-08-2026,20:17,N21,VIIRS,n,N,306.52,289.6,1.98,0.39,0.36,2.0NRT
FIRMS_001375,21.24484,81.76915,25-08-2026,20:17,N21,VIIRS,n,N,304.63,289.61,1.21,0.4,0.37,2.0NRT
FIRMS_001376,10.77575,78.88298,25-08-2026,20:19,N21,VIIRS,n,N,305.38,283.61,1.6,0.39,0.36,2.0NRT
FIRMS_001377,12.2171,79.00295,25-08-2026,20:19,N21,VIIRS,n,N,299.01,272.29,0.9,0.39,0.36,2.0NRT
FIRMS_001378,12.91749,79.11784,25-08-2026,20:19,N21,VIIRS,n,N,304.36,281.42,0.7,0.39,0.36,2.0NRT
FIRMS_001379,20.91191,71.45881,25-08-2026,20:19,N21,VIIRS,n,N,305.05,290.37,0.96,0.33,0.55,2.0NRT
FIRMS_001380,19.82038,79.23856,25-08-2026,20:19,N21,VIIRS,n,N,322.73,286.31,1.6,0.39,0.36,2.0NRT
FIRMS_001381,17.95628,80.79455,25-08-2026,20:19,N21,VIIRS,n,N,329.1,292.45,5.23,0.39,0.36,2.0NRT
FIRMS_001382,17.95747,80.7872,25-08-2026,20:19,N21,VIIRS,n,N,309.77,291.44,3.33,0.39,0.36,2.0NRT
