event_id,latitude,longitude,acq_date,acq_time_utc,satellite,instrument,confidence,daynight,brightness,bright_t31_k,frp_mw,scan,track,version,detection_datetime,source_id,persistence_score,persistent_flag,persistence_category,previous_frp_mw,frp_change_mw,cumulative_detections,first_detection,days_since_first_detection,previous_detection,hours_since_previous_detection
FIRMS_000882,22.79629,86.2084,2026-08-20,20:10,N21,VIIRS,n,N,339.22,290.46,4.63,0.48,0.4,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0052,0.34897757047841904,True,MEDIUM,2.33,2.3,10,2026-08-19 00:00:00+00:00,1.0,2026-08-19 00:00:00+00:00,24.0
FIRMS_000884,22.79184,86.21223,2026-08-20,20:10,N21,VIIRS,n,N,306.09,289.27,4.63,0.48,0.4,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0052,0.34897757047841904,True,MEDIUM,4.63,0.0,11,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000101,22.61008,85.91367,2026-08-19,19:45,N20,VIIRS,n,N,306.4,290.52,1.7,0.52,0.41,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0053,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000102,22.57485,85.89123,2026-08-19,19:45,N20,VIIRS,n,N,305.64,290.95,1.39,0.52,0.41,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0054,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000103,22.57419,85.89626,2026-08-19,19:45,N20,VIIRS,n,N,310.24,291.29,1.39,0.52,0.41,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0055,0.18705450195572657,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000721,22.57461,85.8969,2026-08-19,20:27,N21,VIIRS,n,N,305.7,288.65,2.16,0.58,0.52,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0055,0.18705450195572657,False,LOW,1.39,0.7700000000000002,2,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000723,22.57429,85.89625,2026-08-19,20:27,N21,VIIRS,n,N,309.85,288.3,3.17,0.58,0.52,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0055,0.18705450195572657,False,LOW,2.16,1.0099999999999998,3,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000104,22.38231,87.28905,2026-08-19,19:45,N20,VIIRS,n,N,305.9,289.6,2.32,0.44,0.39,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0056,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000105,22.38057,87.27562,2026-08-19,19:45,N20,VIIRS,n,N,308.73,290.21,1.9,0.44,0.39,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000106,22.37997,87.27991,2026-08-19,19:45,N20,VIIRS,n,N,316.34,290.91,1.9,0.44,0.39,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,1.9,0.0,2,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000107,22.37644,87.27934,2026-08-19,19:45,N20,VIIRS,n,N,324.04,291.37,4.93,0.44,0.39,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,1.9,3.03,3,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000712,22.37474,87.27907,2026-08-19,20:27,N21,VIIRS,n,N,325.07,287.01,4.04,0.36,0.57,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,4.93,-0.8899999999999997,4,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000713,22.3755,87.27567,2026-08-19,20:27,N21,VIIRS,n,N,308.33,286.99,2.38,0.36,0.57,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,4.04,-1.6600000000000001,5,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000715,22.37883,87.28122,2026-08-19,20:27,N21,VIIRS,n,N,322.85,286.54,3.48,0.36,0.57,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,2.38,1.1,6,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000716,22.37956,87.2778,2026-08-19,20:27,N21,VIIRS,n,N,318.52,286.8,2.95,0.36,0.57,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,3.48,-0.5299999999999998,7,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000816,22.37798,87.28054,2026-08-20,07:41,N21,VIIRS,n,D,335.0,288.97,8.68,0.56,0.43,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,2.95,5.7299999999999995,8,2026-08-19 00:00:00+00:00,1.0,2026-08-19 00:00:00+00:00,24.0
FIRMS_000378,22.37936,87.28155,2026-08-21,20:46,N20,VIIRS,n,N,301.83,266.54,1.29,0.57,0.69,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,8.68,-7.39,9,2026-08-19 00:00:00+00:00,2.0,2026-08-20 00:00:00+00:00,24.0
FIRMS_000380,22.37672,87.2793,2026-08-21,20:46,N20,VIIRS,n,N,308.26,266.1,1.69,0.57,0.69,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,1.29,0.3999999999999999,10,2026-08-19 00:00:00+00:00,2.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_000389,22.38068,87.27615,2026-08-21,20:46,N20,VIIRS,n,N,299.45,267.45,1.29,0.57,0.69,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,1.69,-0.3999999999999999,11,2026-08-19 00:00:00+00:00,2.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_001020,22.37758,87.2785,2026-08-21,19:51,N21,VIIRS,n,N,330.19,281.17,3.97,0.38,0.36,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,1.29,2.68,12,2026-08-19 00:00:00+00:00,2.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_001021,22.377,87.2822,2026-08-21,19:51,N21,VIIRS,n,N,310.92,280.1,1.55,0.38,0.36,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,3.97,-2.42,13,2026-08-19 00:00:00+00:00,2.0,2026-08-21 00:00:00+00:00,0.0
FIRMS_001064,22.37735,87.28273,2026-08-22,07:03,N21,VIIRS,n,D,330.92,293.4,9.32,0.53,0.42,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,1.55,7.7700000000000005,14,2026-08-19 00:00:00+00:00,3.0,2026-08-21 00:00:00+00:00,24.0
FIRMS_001065,22.37667,87.27975,2026-08-22,07:03,N21,VIIRS,n,D,338.08,293.11,8.72,0.53,0.42,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,9.32,-0.5999999999999996,15,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_000562,22.37793,87.27869,2026-08-23,20:08,N20,VIIRS,n,N,334.11,285.45,5.81,0.46,0.39,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,8.72,-2.910000000000001,16,2026-08-19 00:00:00+00:00,4.0,2026-08-22 00:00:00+00:00,24.0
FIRMS_001199,22.37616,87.27859,2026-08-23,19:13,N21,VIIRS,n,N,325.24,283.28,4.3,0.35,0.57,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,5.81,-1.5099999999999998,17,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_001204,22.37584,87.28196,2026-08-23,19:13,N21,VIIRS,n,N,305.92,282.73,2.63,0.35,0.57,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,4.3,-1.67,18,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_000598,22.37741,87.27945,2026-08-24,19:49,N20,VIIRS,n,N,342.9,295.02,3.79,0.4,0.37,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,2.63,1.1600000000000001,19,2026-08-19 00:00:00+00:00,5.0,2026-08-23 00:00:00+00:00,24.0
FIRMS_000599,22.37798,87.27563,2026-08-24,19:49,N20,VIIRS,n,N,312.37,291.75,3.79,0.4,0.37,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,3.79,0.0,20,2026-08-19 00:00:00+00:00,5.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001283,22.37808,87.27341,2026-08-24,18:53,N21,VIIRS,n,N,305.13,284.62,3.57,0.71,0.75,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,3.79,-0.2200000000000002,21,2026-08-19 00:00:00+00:00,5.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001284,22.37762,87.28032,2026-08-24,18:53,N21,VIIRS,n,N,313.01,284.39,3.57,0.71,0.75,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,3.57,0.0,22,2026-08-19 00:00:00+00:00,5.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001287,22.37821,87.27383,2026-08-24,18:53,N21,VIIRS,n,N,305.16,284.54,4.15,0.71,0.75,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,3.57,0.5800000000000005,23,2026-08-19 00:00:00+00:00,5.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001288,22.37771,87.28072,2026-08-24,18:53,N21,VIIRS,n,N,313.4,284.51,4.8,0.71,0.75,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,4.15,0.6499999999999995,24,2026-08-19 00:00:00+00:00,5.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001299,22.37958,87.27782,2026-08-24,20:34,N21,VIIRS,n,N,319.11,288.07,3.83,0.45,0.63,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,4.8,-0.9699999999999998,25,2026-08-19 00:00:00+00:00,5.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001300,22.37859,87.28209,2026-08-24,20:34,N21,VIIRS,n,N,315.76,288.26,3.83,0.45,0.63,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,3.83,0.0,26,2026-08-19 00:00:00+00:00,5.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001302,22.37782,87.28007,2026-08-24,20:34,N21,VIIRS,n,N,329.41,288.78,6.44,0.45,0.63,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,3.83,2.6100000000000003,27,2026-08-19 00:00:00+00:00,5.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001303,22.37879,87.27578,2026-08-24,20:34,N21,VIIRS,n,N,304.5,288.0,3.39,0.45,0.63,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,6.44,-3.0500000000000003,28,2026-08-19 00:00:00+00:00,5.0,2026-08-24 00:00:00+00:00,0.0
FIRMS_001363,22.37963,87.27699,2026-08-25,20:17,N21,VIIRS,n,N,300.96,278.05,1.96,0.46,0.47,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,3.39,-1.4300000000000002,29,2026-08-19 00:00:00+00:00,6.0,2026-08-24 00:00:00+00:00,24.0
FIRMS_001364,22.37453,87.28033,2026-08-25,20:17,N21,VIIRS,n,N,298.06,274.56,1.31,0.46,0.47,2.0NRT,2026-08-25 00:00:00+00:00,SOURCE_0057,0.938872433877884,True,HIGH,1.96,-0.6499999999999999,30,2026-08-19 00:00:00+00:00,6.0,2026-08-25 00:00:00+00:00,0.0
FIRMS_000109,22.36053,87.2899,2026-08-19,19:45,N20,VIIRS,n,N,305.78,289.23,1.49,0.44,0.39,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0058,0.18705450195572657,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000110,22.35701,87.28933,2026-08-19,19:45,N20,VIIRS,n,N,309.0,289.12,1.49,0.44,0.39,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0058,0.18705450195572657,False,LOW,1.49,0.0,2,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000719,22.35531,87.28946,2026-08-19,20:27,N21,VIIRS,n,N,304.85,286.03,1.62,0.36,0.57,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0058,0.18705450195572657,False,LOW,1.49,0.13000000000000012,3,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000111,22.36542,87.01572,2026-08-19,19:45,N20,VIIRS,n,N,306.73,290.82,1.28,0.46,0.39,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0059,0.20566611972281934,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000112,22.36126,87.01955,2026-08-19,19:45,N20,VIIRS,n,N,308.03,291.16,1.57,0.45,0.39,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0059,0.20566611972281934,False,LOW,1.28,0.29000000000000004,2,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000113,22.36285,87.01693,2026-08-19,19:45,N20,VIIRS,n,N,313.65,291.33,1.69,0.45,0.39,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0059,0.20566611972281934,False,LOW,1.57,0.11999999999999988,3,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000720,22.36007,87.01799,2026-08-19,20:27,N21,VIIRS,n,N,306.93,287.5,1.92,0.35,0.56,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0059,0.20566611972281934,False,LOW,1.69,0.22999999999999998,4,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000114,22.06446,88.12053,2026-08-19,19:45,N20,VIIRS,n,N,311.48,290.26,2.37,0.41,0.37,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0060,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000115,22.05706,88.12335,2026-08-19,19:45,N20,VIIRS,n,N,313.71,290.97,2.46,0.41,0.37,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0061,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000116,22.05307,88.12675,2026-08-19,19:45,N20,VIIRS,n,N,310.93,291.41,2.38,0.41,0.37,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0062,0.16305995342683668,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000725,22.05219,88.1251,2026-08-19,20:27,N21,VIIRS,n,N,313.64,285.13,3.45,0.41,0.61,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0062,0.16305995342683668,False,LOW,2.38,1.0700000000000003,2,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000117,15.29888,80.01089,2026-08-19,19:47,N20,VIIRS,n,N,302.36,286.6,0.86,0.32,0.55,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0063,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000120,9.76584,77.51328,2026-08-19,19:49,N20,VIIRS,n,N,308.24,276.11,1.12,0.4,0.6,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0064,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000121,9.93416,78.31787,2026-08-19,19:49,N20,VIIRS,n,N,313.76,288.26,1.07,0.36,0.57,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0065,0.16305995342683668,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000122,9.93454,78.31564,2026-08-19,19:49,N20,VIIRS,n,N,305.78,288.45,1.08,0.36,0.57,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0065,0.16305995342683668,False,LOW,1.07,0.010000000000000009,2,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000125,29.47378,76.85699,2026-08-19,21:23,N20,VIIRS,n,N,305.11,284.97,0.4,0.35,0.57,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0066,0.2692817258878132,True,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000726,29.47554,76.85881,2026-08-19,20:27,N21,VIIRS,n,N,304.25,280.44,0.93,0.42,0.38,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0066,0.2692817258878132,True,LOW,0.4,0.53,2,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000823,29.47335,76.85711,2026-08-20,20:08,N21,VIIRS,n,N,305.34,288.66,3.76,0.49,0.48,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0066,0.2692817258878132,True,LOW,0.93,2.8299999999999996,3,2026-08-19 00:00:00+00:00,1.0,2026-08-19 00:00:00+00:00,24.0
FIRMS_000126,18.69369,73.04151,2026-08-19,21:25,N20,VIIRS,n,N,301.77,285.42,1.18,0.34,0.56,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0067,0.129241536692149,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000127,26.87804,73.51413,2026-08-19,21:25,N20,VIIRS,n,N,299.8,286.16,0.89,0.5,0.49,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0068,0.3720986795492919,True,MEDIUM,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000261,26.87785,73.51696,2026-08-20,21:04,N20,VIIRS,n,N,306.36,293.02,1.67,0.43,0.38,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0068,0.3720986795492919,True,MEDIUM,0.89,0.7799999999999999,2,2026-08-19 00:00:00+00:00,1.0,2026-08-19 00:00:00+00:00,24.0
FIRMS_000394,26.87782,73.51673,2026-08-21,20:46,N20,VIIRS,n,N,305.41,293.05,1.6,0.41,0.37,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0068,0.3720986795492919,True,MEDIUM,1.67,-0.06999999999999984,3,2026-08-19 00:00:00+00:00,2.0,2026-08-20 00:00:00+00:00,24.0
FIRMS_000128,26.25852,74.09779,2026-08-19,21:25,N20,VIIRS,n,N,304.08,291.72,1.19,0.56,0.52,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0069,0.16305995342683668,False,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000129,26.2566,74.0971,2026-08-19,21:25,N20,VIIRS,n,N,305.83,291.73,1.03,0.56,0.52,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0069,0.16305995342683668,False,LOW,1.19,-0.15999999999999992,2,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000728,23.80446,86.33112,2026-08-19,20:27,N21,VIIRS,n,N,306.85,277.33,3.63,0.59,0.53,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000732,23.80087,86.32375,2026-08-19,20:27,N21,VIIRS,n,N,300.02,278.51,0.62,0.59,0.53,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,3.63,-3.01,2,2026-08-19 00:00:00+00:00,0.0,2026-08-19 00:00:00+00:00,0.0
FIRMS_000130,23.80376,86.32996,2026-08-20,06:57,N20,VIIRS,n,D,329.87,289.93,5.71,0.57,0.52,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,0.62,5.09,3,2026-08-19 00:00:00+00:00,1.0,2026-08-19 00:00:00+00:00,24.0
FIRMS_000161,23.80302,86.32994,2026-08-20,19:23,N20,VIIRS,n,N,330.01,287.58,3.2,0.33,0.55,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,5.71,-2.51,4,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000162,23.80366,86.32339,2026-08-20,19:23,N20,VIIRS,n,N,314.84,287.17,1.58,0.33,0.55,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,3.2,-1.62,5,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000163,23.80333,86.32668,2026-08-20,19:23,N20,VIIRS,n,N,304.86,287.07,1.58,0.33,0.55,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,1.58,0.0,6,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000819,23.80199,86.32909,2026-08-20,07:41,N21,VIIRS,n,D,336.98,296.23,6.43,0.52,0.41,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,1.58,4.85,7,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000820,23.80139,86.32409,2026-08-20,07:41,N21,VIIRS,n,D,332.78,294.67,6.43,0.52,0.41,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,6.43,0.0,8,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000852,23.80141,86.33147,2026-08-20,20:10,N21,VIIRS,n,N,304.54,285.5,1.7,0.47,0.4,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,6.43,-4.7299999999999995,9,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000386,23.80517,86.32483,2026-08-21,20:46,N20,VIIRS,n,N,299.37,271.31,0.59,0.47,0.64,2.0NRT,2026-08-21 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,1.7,-1.1099999999999999,10,2026-08-19 00:00:00+00:00,2.0,2026-08-20 00:00:00+00:00,24.0
FIRMS_000456,23.80441,86.32185,2026-08-22,20:27,N20,VIIRS,n,N,314.37,278.84,3.96,0.47,0.48,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,0.59,3.37,11,2026-08-19 00:00:00+00:00,3.0,2026-08-21 00:00:00+00:00,24.0
FIRMS_000457,23.80258,86.33081,2026-08-22,20:27,N20,VIIRS,n,N,319.81,279.36,3.4,0.47,0.48,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,3.96,-0.56,12,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001109,23.8035,86.32822,2026-08-22,19:32,N21,VIIRS,n,N,322.66,283.66,2.73,0.42,0.45,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,3.4,-0.6699999999999999,13,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001110,23.80397,86.32408,2026-08-22,19:32,N21,VIIRS,n,N,318.77,283.04,2.73,0.42,0.45,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,2.73,0.0,14,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_001111,23.80303,86.33231,2026-08-22,19:32,N21,VIIRS,n,N,315.43,283.14,2.69,0.42,0.45,2.0NRT,2026-08-22 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,2.73,-0.040000000000000036,15,2026-08-19 00:00:00+00:00,3.0,2026-08-22 00:00:00+00:00,0.0
FIRMS_000535,23.80126,86.33157,2026-08-23,07:39,N20,VIIRS,n,D,336.99,292.75,3.63,0.44,0.38,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,2.69,0.94,16,2026-08-19 00:00:00+00:00,4.0,2026-08-22 00:00:00+00:00,24.0
FIRMS_000536,23.80175,86.3328,2026-08-23,07:39,N20,VIIRS,n,D,333.09,293.6,2.54,0.44,0.38,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,3.63,-1.0899999999999999,17,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_001258,23.80548,86.33092,2026-08-23,20:55,N21,VIIRS,n,N,299.17,268.63,1.82,0.73,0.76,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,2.54,-0.72,18,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_001270,23.8,86.32664,2026-08-23,20:55,N21,VIIRS,n,N,300.61,268.36,3.28,0.73,0.76,2.0NRT,2026-08-23 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,1.82,1.4599999999999997,19,2026-08-19 00:00:00+00:00,4.0,2026-08-23 00:00:00+00:00,0.0
FIRMS_000609,23.80593,86.32925,2026-08-24,19:49,N20,VIIRS,n,N,301.64,287.99,1.14,0.43,0.38,2.0NRT,2026-08-24 00:00:00+00:00,SOURCE_0070,0.8008734394580171,True,HIGH,3.28,-2.1399999999999997,20,2026-08-19 00:00:00+00:00,5.0,2026-08-23 00:00:00+00:00,24.0
FIRMS_000736,23.77258,86.36404,2026-08-19,20:27,N21,VIIRS,n,N,305.0,282.37,1.65,0.59,0.53,2.0NRT,2026-08-19 00:00:00+00:00,SOURCE_0071,0.29734569018501505,True,LOW,,,1,2026-08-19 00:00:00+00:00,0.0,,
FIRMS_000132,23.77547,86.367,2026-08-20,06:57,N20,VIIRS,n,D,328.11,292.36,5.74,0.57,0.52,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0071,0.29734569018501505,True,LOW,1.65,4.09,2,2026-08-19 00:00:00+00:00,1.0,2026-08-19 00:00:00+00:00,24.0
FIRMS_000133,23.77213,86.3663,2026-08-20,06:57,N20,VIIRS,n,D,327.08,292.7,4.99,0.57,0.52,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0071,0.29734569018501505,True,LOW,5.74,-0.75,3,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
FIRMS_000172,23.77431,86.36192,2026-08-20,19:23,N20,VIIRS,n,N,310.16,287.06,1.51,0.32,0.55,2.0NRT,2026-08-20 00:00:00+00:00,SOURCE_0071,0.29734569018501505,True,LOW,4.99,-3.4800000000000004,4,2026-08-19 00:00:00+00:00,1.0,2026-08-20 00:00:00+00:00,0.0
